id,position,name,score,ratings,category,price_range,lat,lng,address,city,state,zip_code
34829,248,Kobe Japanese steakhouse,,,"Japanese, Asian, Sushi",$,29.5211964,-98.5076133,1007 Northwest Loop 410, San Antonio, TX,78213
34830,246,Senor Veggie,,,"Vegetarian, Vegan, Healthy",$,29.41511,-98.48832,620 S Presa St, San Antonio, TX,78210
34831,245,Nee’s Thai &amp; Sushi,,,"Asian, Japanese, Desserts",$$,29.4202542,-98.4730957,1502 E Commerce St, San Antonio, TX,78205
34832,244,Kawashi Sushi &amp; Asian Cuisine,,,"Sushi, Asian",$$,29.4273985,-98.4874691,124 Broadway St, San Antonio, TX,78205
34833,243,Sushishima Japanese Restaurant,,,"Sushi, Asian, Japanese",$,29.610692,-98.510694,1205 N Loop 1604 W/Blanco, San Antonio, TX,78258
34834,242,Pho Kim Long,,,"Vietnamese, Noodles, Healthy",,29.47058,-98.4914,4230 McCullough Ave, San Antonio,TX,78212
34835,241,Sushi Express,,,"Korean, Sushi",$,29.643355,-98.490839,19903 Stone Oak Pkwy, San Antonio, TX,78258
34837,239,Alamo Cafe (14250 San Pedro Ave),,,"Salads, Tacos, Mexican",$,29.57031,-98.47943,14250 San Pedro Avenue, San Antonio, TX,78232
34838,238,Moroccan Bites,4.2,10,"Black-owned, Moroccan, Mediterranean, Desserts",$,29.4889426,-98.5986338,5718 Evers Rd, San Antonio, TX,78238
34839,237,"Campeche Café, Mexican Restaurant",,,"Latin American, Mexican, Tex Mex",,29.42657,-98.57345,629 Enrique M Barrera Pkwy, San Antonio, TX,78237
34840,235,Las Palapas - Thousand Oaks,,,"Mexican, Latin American, New Mexican",$$,29.57858,-98.44252,2866 Thousand Oaks Drive, San Antonio, TX,78232
34841,234,China Rose Pleasanton Rd,4.4,66,"Chinese, Asian, Noodles, Asian-owned",$,29.36861,-98.504542,1431 Pleasanton Rd, San Antonio, TX,78221
34842,229,Lisboa Madrid,,,"Spanish, Seafood, Mediterranean",$$,29.54167,-98.41153,11211 Perrin Beitel Rd, San Antonio, TX,78217
34843,231,Sapore's Pizza,3.9,14,"Pizza, American, Italian, Sandwiches, Salads, Desserts, Pasta",,29.54626,-98.6156,6422 Babcock, San Antonio, TX,78240
34844,230,Thousand Oaks Cafe II,,,"Mexican, Tacos, Latin American, New Mexican, Breakfast and Brunch, Chicken, Steak, Asado, Soup, Burritos, Tex Mex, American",$,29.48997,-98.44246,1271 Austin Hwy, San Antonio, TX,78209
34845,228,Thai Restaurant,4.7,37,"Thai, Asian, Noodles",$,29.4942982,-98.5699797,1709 Babcock Rd, San Antonio, TX,78229
34846,227,Ray's Pizzaria,,,"Pizza, American, Italian",$$,29.52932,-98.50024,455 McCarty Road, San Antonio, TX,78216
34847,225,Cascabel Mexican Patio,,,"Mexican, Latin American",,29.41446,-98.48888,1000 S Saint Mary's St, San Antonio, TX,78205
34848,223,Thai Taste,4.7,33,"Thai, Asian, Noodles",$,29.4877345,-98.5966656,5520 Evers Rd, San Antonio, TX,78238
34849,222,Bangkok 54 Thai Cuisine,,,"Asian, Asian Fusion, Korean",$$,29.51885,-98.45006,2515 Nacogdoches Road, San Antonio, TX,78217
34850,221,Biryani Express Indian Cuisine,4.4,16,Indian,,29.53003,-98.59285,9390 Huebner Road, San Antonio, TX,78240
34852,219,Asian Buffet (San Antonio),,,"Asian, Asian Fusion, Korean",$$,29.49501,-98.43291,1533 Austin Hwy, San Antonio, TX,78218
34853,218,Roman's Pizza,4.5,27,"Pizza, Italian, Salads, Sandwiches",,29.50828,-98.55439,7806 Callaghan Road, San Antonio, TX,78229
34856,213,China Express,4.3,13,"Chinese, Asian, Noodles",,29.428398,-98.568236,406 Enrique M. Barrera Pkwy, San Antonio, TX,78237
34858,211,Julian's Italian Pizzeria &amp; Kitchen,,,"Pasta, Italian, Pizza",$$,29.59952633,-98.42061283,17230 Autry Pond, San Antonio, TX,78247
34859,210,Camila's Mexican Restaurant,4.7,49,"Mexican, Latin American, New Mexican",$,29.642028,-98.518598,21510 Blanco Rd, San Antonio, TX,78260
34861,208,El Original Asadero #1,4.4,23,"Mexican, Burgers",,29.4459537,-98.5304514,1327 Culebra Rd, San Antonio, TX,78201
34862,207,410 Diner,,,"Coffee and Tea, American, Breakfast and Brunch",$$,29.514282,-98.466255,8315 Broadway St, San Antonio, TX,78209
34864,205,Pinkfish Poke ,4.9,15,"Asian Fusion, Asian, Korean",$,29.5268055,-98.566241,9102 Wurzbach Rd, San Antonio, TX,78229
34865,204,Ito Poke (427 Lombrano St),,,"Healthy, Sandwiches, Burgers, Comfort Food, American",$$,29.44191,-98.51055,427 Lombrano St, San Antonio, TX,78207
34866,203,Beijing Express Restaurant (Fredericksburg Rd),4.3,72,"Chinese, Asian, Chicken",$$,29.5029825,-98.5609674,5203 Fredericksburg Rd, San Antonio, TX,78229
34868,200,Kickin' Wings ,,,"Wings, Bubble Tea, Comfort Food, Family Meals",$,29.53253,-98.52174,2177 NW Military Hwy, San Antonio, TX,78213
34869,198,Curry Villa (3720 Northwest Loop 410),,,"Asian, Indian, Comfort Food",$,29.49263,-98.55528,3720 Northwest Loop 410, San Antonio, TX,78229
34870,197,Kim Tran Restaurant,,,"Chinese, Asian, Asian Fusion",$$,29.485502,-98.428031,1015 Rittiman Rd, San Antonio, TX,78218
34871,195,China King Buffet,,,"Chinese, Seafood, Healthy",$$,29.5051611,-98.4984712,6900 San Pedro Ave, San Antonio, TX,78216
34872,192,Mandarin Express (11911 Crosswinds Way),,,"Asian, Chinese, Noodles, Rice Dishes",$,29.54784,-98.37637,11911 Crosswinds Way, San Antonio, TX,78233
34873,190,Surfing Crab (San Antonio),,,"American, Seafood, Chicken",,29.53241,-98.5626,9837 IH 10W, San Antonio, TX,78230
34874,188,Angkor Bistro,4.7,69,"Asian, Asian Fusion, Korean, Vietnamese, Cambodian, Thai",,29.66152,-98.43696,3111 TPC Parkway, San Antonio, TX,78259
34875,185,Mad Over Curry (220 Broadway),4.5,12,"Asian, Indian, Comfort Food",$,29.42816,-98.48725,220 Broadway, San Antonio, TX,78205
34877,179,TK Teriyaki Kitchen (San Antonio),4.9,79,"Chinese, Asian, Asian Fusion, Healthy, Seafood",$,29.4374801,-98.5526177,422 N General McMullen Dr # 101-102, San Antonio, TX,78237
34878,177,Native Grill and Wings San Antonio ,4.3,28,"American, Italian, Pizza, Family Meals",$,29.4674211,-98.623177,3238 Wurzbach Rd, San Antonio, TX,78238
34879,172,Tong's Thai Restaurant,4.8,160,"Thai, Asian, Noodles",,29.48655,-98.44812,1146 Austin Highway, San Antonio, TX,78209
34882,166,Vegan Tandoor Palace ,4.7,50,"Indian, Vegetarian, Asian, Healthy",$,29.5247775,-98.5692173,8783 Wurzbach Rd, San Antonio, TX,78240
34884,161,Hung Fong Chinese Restaurant ,4.3,80,"Chinese, Seafood, Noodles",$$,29.460108,-98.46726,3624 Broadway St, San Antonio, TX,78209
34885,159,Taco Blvd,4.6,200,Mexican,$$,29.610978,-98.506897,18360 Blanco Rd, San Antonio, TX,78258
34886,158,Biryani Factory (3720 Northwest Loop 410),3.8,13,"Asian, Indian, Comfort Food, Pakistani, Chicken, Halal, Vegetarian, Fast Food",$,29.49263,-98.55528,3720 Northwest Loop 410, San Antonio, TX,78229
34887,160,Cerroni's Purple Garlic,4.6,10,"Italian, Pasta, Comfort Food",$$,29.485145,-98.452805,1017 Austin Highway, San Antonio, TX,78209
34888,157,Demo's Greek Food (Blanco),4.8,66,"Mediterranean, Greek, Vegetarian",$,29.52267,-98.50644,7115 Blanco Rd Ste 120, San Antonio, TX,78216
34889,156,Delicious Garden,4.7,84,"Chinese, Asian, Asian Fusion",$,29.60405,-98.44411,2815 N Loop 1604 E, San Antonio, TX,78232
34892,147,Sushishima Japanese Restaurant,4.7,111,"Sushi, Japanese",$,29.610692,-98.510694,1205 North Loop 1604 W, San Antonio, TX,78258
34894,146,Tick-Tock Tikka House (220 Broadway),4.6,10,"Asian, Indian, Comfort Food",$,29.42816,-98.48725,220 Broadway, San Antonio, TX,78205
34895,145,Green Vegetarian Cuisine (Alon),4.9,155,"Vegetarian, Healthy, Sandwich",$,29.5542182,-98.5363502,10003 Northwest Military Highway, San Antonio, TX,78230
34896,144,Ito sushi,4.6,98,"Asian, Japanese, Sushi",,29.44191,-98.51055,427 Lombrano Street, San Antonio, TX,78207
34898,140,The Afghan Village Restaurant &amp; Halal Market,4.6,34,"Mediterranean, Greek, Vegetarian",,29.48227,-98.54428,3825 Fredericksburg Road, San Antonio, TX,78201
34899,139,Beijing Express,4.3,186,"Asian, Asian Fusion, Korean",$,29.4875317,-98.5080667,4407 Blanco Road, San Antonio, TX,78212
34900,137,Sakura Asian cuisine ,4.4,69,"Asian: Other, Salads, Noodles",,29.646059,-98.42744,22103 Bulverde Rd #117, San Antonio, TX,78259
34901,134,China Sun Restaurant (San Antonio),4.4,101,"Chinese, Vietnamese, Asian",$,29.544231,-98.4140307,4107 Naco Perrin Blvd, San Antonio, TX,78217
34902,130,CantonEats (17700 San Pedro Avenue Ste 430),,,"American, Asian, Asian Fusion",$$,29.60183,-98.46861,17700 San Pedro Avenue Ste 430, San Antonio, TX,78232
34903,129,Tokyo Express,,,"Asian Fusion, Asian, Korean",$$,29.51062,-98.38728,5203 Walzem Rd, San Antonio, TX,78218
